Species	inBoxMovingMode	Artifact	Move Items?
309E	27	Bad egg	No
309F	29	Bad egg	No
30A0	29	Bad egg	No
30A1	25	Bad egg	No
30A2	2B	Bad egg	No
30A3	25	Bad egg	No
30A4	29	Bad egg	No
30A5	29	Bad egg	No
30A6	29	Bad egg	No
30A7	21	Bad egg	No
30A8	29	Bad egg	No
30A9	29	Bad egg	No
30AA	28	Bad egg	No
30AB	28	Bad egg	No
30AC	20	Bad egg	No
30AD	29	Bad egg	No
30AE	29	Bad egg	No
30AF	20	Bad egg	No
30B0	20	Bad egg	No
30B1	20	Bad egg	No
30B2	20	Bad egg	No
30B3	20	Bad egg	No
30B4	20	Bad egg	No
30B5	20	Bad egg	No
30B6	20	Bad egg	No
30B7	20	Bad egg	No
30BE	50	Bad egg	No
30BF	50	Bad egg	No
30C0	50	Bad egg	No
30C1	50	Bad egg	No
30C2	50	Bad egg	No
30C3	50	Bad egg	No
30C4	20	Bad egg	No
30C5	20	Bad egg	No
30C6	20	Bad egg	No
30C7	20	Bad egg	No
30C8	20	Bad egg	No
30C9	20	Bad egg	No
30CA	20	Bad egg	No
30CB	20	Bad egg	No
30CC	20	Bad egg	No
30CD	20	Bad egg	No
30CE	20	Bad egg	No
30CF	20	Bad egg	No
30D0	20	Bad egg	No
30D1	20	Bad egg	No
30D2	20	Invisible bad egg	No
30D3	20	Invisible bad egg	No
30D4	20	Nothing	No
30D5	20	Invisible bad egg	No
30D6	20	Bad egg	No
30D7	20	Invisible bad egg	No
30D8	20	Invisible bad egg	No
30D9	20	Invisible bad egg	No
30DA	20	Bad egg	No
30DB	29	Bad egg	No
30DC	29	Invisible bad egg	No
30DD	20	Bad egg	No
30DE	20	Bad egg	No
30DF	20	Bad egg	No
30E0	20	Bad egg	No
30E1	29	Bad egg	No
30E2	29	Bad egg	No
30E3	28	Bad egg	No
30E4	20	Bad egg	No
30E5	20	Bad egg	No
30E6	20	Bad egg	No
30E7	29	Bad egg	No
30E8	29	Bad egg	No
30E9	29	Bad egg	No
30EA	28	Bad egg	No
30EB	20	Bad egg	No
30EC	20	Bad egg	No
30ED	29	Bad egg	No
30EE	29	Bad egg	No
30EF	29	Bad egg	No
30F0	20	Bad egg	No
30F1	20	Bad egg	No
30F2	20	Bad egg	No
30F3	29	Bad egg	No
30F4	29	Bad egg	No
30F5	28	Bad egg	No
30F6	20	Bad egg	No
30F7	20	Bad egg	No
30F8	29	Bad egg	No
30F9	29	Bad egg	No
30FA	20	Bad egg	No
30FB	20	Bad egg	No
30FC	20	Bad egg	No
30FD	20	Bad egg	No
30FE	29	Bad egg	No
30FF	20	Bad egg	No
3100	20	Bad egg	No
3101	20	Bad egg	No
3102	20	Bad egg	No
3103	20	Bad egg	No
3104	20	Bad egg	No
3105	20	Bad egg	No
3106	20	Bad egg	No
3107	20	Bad egg	No
3108	20	Bad egg	No
3109	20	Bad egg	No
310A	20	Bad egg	No
310B	20	Bad egg	No
310C	20	Bad egg	No
310D	20	Bad egg	No
310E	20	Bad egg	No
310F	20	Bad egg	No
3110	20	Bad egg	No
3111	20	Bad egg	No
3112	20	Bad egg	No
3113	20	Bad egg	No
3114	20	Bad egg	No
311B	50	Bad egg	No
311C	50	Bad egg	No
311D	50	Bad egg	No
311E	50	Bad egg	No
311F	50	Bad egg	No
3120	50	Bad egg	No
3121	20	Bad egg	No
3122	20	Bad egg	No
3123	20	Bad egg	No
3124	20	Bad egg	No
3125	20	Bad egg	No
3126	20	Bad egg	No
3127	20	Bad egg	No
3128	20	Bad egg	No
3129	28	Bad egg	No
312A	25	Bad egg	No
312B	2A	Bad egg	No
312C	25	Bad egg	No
312D	28	Bad egg	No
312E	2A	Bad egg	No
312F	25	Invisible bad egg	No
3130	25	Invisible bad egg	No
3131	25	Nothing	No
3132	25	Nothing	No
3133	2A	Bad egg	No
3134	2A	Invisible bad egg	No
3135	25	Invisible bad egg	No
3136	25	Invisible bad egg	No
3137	25	Bad egg	No
3138	20	Bad egg	No
3139	20	Invisible bad egg	No
313A	20	Bad egg	No
313B	2A	Bad egg	No
313C	2C	Bad egg	No
313D	25	Bad egg	No
313E	20	Bad egg	No
313F	20	Bad egg	No
3140	20	Bad egg	No
3141	20	Bad egg	No
3142	20	Bad egg	No
3143	28	Bad egg	No
3144	2C	Bad egg	No
3145	20	Bad egg	No
3146	2C	Bad egg	No
3147	25	Bad egg	No
3148	2A	Bad egg	No
3149	26	Bad egg	No
314A	26	Bad egg	No
314B	25	Bad egg	No
314C	2C	Bad egg	No
314D	25	Bad egg	No
314E	2C	Bad egg	No
314F	26	Bad egg	No
3150	2C	Bad egg	No
3151	2C	Bad egg	No
3152	2C	Bad egg	No
3153	2C	Bad egg	No
3154	2C	Bad egg	No
3155	2C	Bad egg	No
3156	2C	Bad egg	No
3157	2C	Bad egg	No
3158	2C	Bad egg	No
3159	2C	Bad egg	No
315A	2C	Bad egg	No
315B	25	Bad egg	No
315C	26	Bad egg	No
315D	2C	Bad egg	No
315E	2C	Bad egg	No
315F	25	Bad egg	No
3160	26	Bad egg	No
3161	27	Bad egg	No
3162	20	Bad egg	No
3163	25	Bad egg	No
3164	27	Bad egg	No
3165	25	Bad egg	No
3166	26	Bad egg	No
3167	50	Bad egg	No
3168	50	Bad egg	No
3169	50	Bad egg	No
316A	50	Bad egg	No
316B	50	Bad egg	No
316C	50	Bad egg	No
316D	50	Bad egg	No
316E	50	Bad egg	No
316F	50	Bad egg	No
3170	50	Bad egg	No
3171	50	Bad egg	No
3172	50	Bad egg	No
3173	50	Bad egg	No
3174	50	Bad egg	No
3175	50	Bad egg	No
3176	50	Bad egg	No
3177	50	Bad egg	No
3178	50	Bad egg	No
3179	50	Bad egg	No
317A	50	Bad egg	No
317B	50	Bad egg	No
317C	50	Bad egg	No
317D	50	Bad egg	No
317E	28	Bad egg	No
317F	25	Bad egg	No
3180	28	Bad egg	No
3181	25	Bad egg	No
3182	2A	Bad egg	No
3183	20	Bad egg	No
3184	25	Bad egg	No
3185	2A	Bad egg	No
3186	25	Bad egg	No
3187	25	Bad egg	No
3188	25	Bad egg	No
3189	25	Bad egg	No
318A	25	Bad egg	No
318B	25	Bad egg	No
318C	25	Bad egg	No
318D	25	Bad egg	No
318E	25	Bad egg	No
318F	2C	Bad egg	No
3190	25	Bad egg	No
3191	25	Bad egg	No
3192	25	Bad egg	No
3193	25	Bad egg	No
3194	25	Bad egg	No
3195	25	Bad egg	No
3196	25	Bad egg	No
3197	25	Bad egg	No
3198	25	Bad egg	No
3199	25	Bad egg	No
319A	25	Bad egg	No
319B	2C	Bad egg	No
319C	28	Bad egg	No
319D	27	Bad egg	No
319E	25	Bad egg	No
319F	20	Bad egg	No
31A0	26	Bad egg	No
31A1	20	Bad egg	No
31A2	20	Bad egg	No
31A3	20	Bad egg	No
31A4	20	Bad egg	No
31A5	20	Bad egg	No
31A6	20	Bad egg	No
31A7	20	Bad egg	No
31A8	20	Bad egg	No
31A9	20	Bad egg	No
31AA	20	Bad egg	No
31AB	20	Bad egg	No
31AC	20	Bad egg	No
31AD	50	Bad egg	No
31AE	50	Bad egg	No
31AF	50	Bad egg	No
31B0	50	Bad egg	No
31B1	50	Bad egg	No
31B2	50	Bad egg	No
31B3	50	Bad egg	No
31B4	50	Bad egg	No
31B5	50	Bad egg	No
31B6	50	Bad egg	No
31B7	50	Bad egg	No
31B8	50	Bad egg	No
31B9	50	Bad egg	No
31BA	50	Bad egg	No
31BB	50	Bad egg	No
31BC	50	Bad egg	No
31BD	50	Bad egg	No
31BE	50	Bad egg	No
31BF	50	Bad egg	No
31C0	50	Bad egg	No
31C1	50	Bad egg	No
31C2	50	Bad egg	No
31C3	50	Bad egg	No
31C4	50	Bad egg	No
31C5	50	Bad egg	No
31C6	50	Bad egg	No
31C7	50	Bad egg	No
31C8	50	Bad egg	No
31C9	50	Bad egg	No
31CA	50	Bad egg	No
31CB	50	Bad egg	No
31CC	50	Bad egg	No
31CD	50	Bad egg	No
31CE	50	Bad egg	No
31CF	50	Bad egg	No
31D0	50	Bad egg	No
31D1	50	Bad egg	No
31D2	50	Bad egg	No
31D3	50	Bad egg	No
31D4	50	Bad egg	No
31D5	50	Bad egg	No
31D6	50	Bad egg	No
31D7	50	Bad egg	No
31D8	50	Bad egg	No
31D9	50	Bad egg	No
31DA	50	Bad egg	No
31ED	07	Bad egg	No
31EE	12	Bad egg	No
31F0	28	Bad egg	No
31F1	33	Bad egg	No
31F3	49	Bad egg	No
31F4	54	Bad egg	No
31F6	6A	Invisible bad egg	No
31F7	75	Nothing	No
3200	84	Invisible bad egg	No
3204	04	Invisible bad egg	No
3206	1A	Invisible bad egg	No
3207	25	Bad egg	No
3208	30	Bad egg	No
3209	3B	Bad egg	No
320A	46	Bad egg	No
320B	51	Bad egg	No
320C	5C	Bad egg	No
320D	67	Bad egg	No
320E	72	Bad egg	No
3323	88	Nothing	No
3329	99	Nothing	No
332F	9D	Nothing	No
3334	20	Nothing	No
3335	08	Nothing	No
333A	20	Nothing	No
333B	19	Invisible bad egg	No
3340	20	Invisible bad egg	No
3341	2A	Bad egg	No
3345	30	Bad egg	No
3346	20	Invisible bad egg	No
3347	3B	Bad egg	No
334B	41	Bad egg	No
334C	20	Invisible bad egg	No
334D	4C	Bad egg	No
3351	52	Bad egg	No
3352	20	Bad egg	No
3353	5D	Bad egg	No
3357	63	Bad egg	No
3358	20	Bad egg	No
335D	74	Bad egg	No
335E	20	Bad egg	No
338C	20	Nothing	No
3392	20	Nothing	No
33AF	0E	Invisible bad egg	No
33B5	0F	Invisible bad egg	No
33CC	20	Invisible bad egg	No
33D2	20	Invisible bad egg	No
33EF	0E	Invisible bad egg	No
33F5	0F	Invisible bad egg	No
340C	20	Invisible bad egg	No
3412	20	Invisible bad egg	No
342F	0E	Invisible bad egg	No
3435	0F	Invisible bad egg	No
344C	20	Invisible bad egg	No
3452	20	Invisible bad egg	No
346F	0E	Invisible bad egg	No
3475	0F	Invisible bad egg	No
348C	20	Invisible bad egg	No
3492	20	Invisible bad egg	No
34A9	06	Bad egg	No
34AA	20	Bad egg	No
34AE	20	Bad egg	No
34AF	17	Invisible bad egg	No
34B0	20	Bad egg	No
34B4	20	Bad egg	No
34B5	28	Invisible bad egg	No
34BA	20	Bad egg	No
34BB	39	Invisible bad egg	No
34C0	20	Invisible bad egg	No
34C1	4A	Invisible bad egg	No
34C5	50	Bad egg	No
34C6	20	Bad egg	No
34C7	5B	Bad egg	No
34CB	61	Bad egg	No
34CC	20	Bad egg	No
34CD	6C	Bad egg	No
34D1	72	Bad egg	No
34D2	20	Bad egg	No
34D3	7D	Bad egg	No
4E3B	55	Nothing	No
4E3C	55	Nothing	No
4E3D	55	Nothing	No
4E3E	55	Nothing	No
4E3F	55	Nothing	No
4E43	81	Nothing	No
4E44	77	Nothing	No
4E45	10	Nothing	No
4E49	11	Nothing	No
4E4A	A3	Nothing	No
4E4B	E3	Nothing	No
4E4C	22	Nothing	No
4E4D	BB	Nothing	No
4E4E	12	Nothing	No
4E4F	3E	Nothing	No
4E50	55	Nothing	No
4E51	41	Nothing	No
4E52	14	Invisible bad egg	No
4E53	14	Invisible bad egg	No
4E54	44	Invisible bad egg	No
4E55	21	Invisible bad egg	No
4E56	DD	Bad egg	No
4E57	DD	Bad egg	No
4E58	41	Bad egg	No
4E59	FC	Bad egg	No
4E61	10	Bad egg	No
4E62	33	Bad egg	No
4E64	33	Bad egg	No
4E65	33	Bad egg	No
4E68	55	Bad egg	No
4E6D	10	Bad egg	No
4E6F	10	Bad egg	No
4E71	11	Bad egg	No
4E72	33	Bad egg	No
4E75	33	Invisible bad egg	No
5126	44	Nothing	No
5127	43	Nothing	No
5128	32	Nothing	No
5129	33	Nothing	No
512A	AA	Nothing	Yes
8402	20	Bad egg	No
840E	20	Nothing	No
841A	20	Invisible bad egg	No
8426	20	Invisible bad egg	No
844E	22	Invisible bad egg	No
8451	15	Invisible bad egg	No
8459	15	Invisible bad egg	No
8482	20	Invisible bad egg	No
8486	22	Invisible bad egg	No
8489	10	Invisible bad egg	No
8492	20	Bad egg	No
8499	15	Invisible bad egg	No
849A	22	Invisible bad egg	No
84A2	22	Bad egg	No
84A5	15	Invisible bad egg	No
84A9	15	Invisible bad egg	No
84B1	10	Invisible bad egg	No
84B2	22	Bad egg	No
84BE	22	Bad egg	No
84C1	11	Invisible bad egg	No
84CA	22	Bad egg	No
84CD	11	Bad egg	No
84CE	22	Bad egg	No
84D2	20	Nothing	No
84D5	A2	Invisible bad egg	No
84D6	21	Invisible bad egg	No
84D8	B2	Invisible bad egg	No
84D9	B2	Bad egg	No
84DA	20	Bad egg	No
84DB	A2	Bad egg	No
84DC	B2	Invisible bad egg	No
84DE	BA	Bad egg	No
84DF	A1	Bad egg	No
84E1	38	Bad egg	No
84E3	3A	Bad egg	No
84E4	21	Invisible bad egg	No
84E5	A2	Bad egg	No
84E8	B2	Bad egg	No
84E9	81	Bad egg	No
84EB	B2	Bad egg	No
84ED	76	Invisible bad egg	No
84F0	21	Bad egg	No
84F1	4A	Invisible bad egg	No
84F2	B2	Bad egg	No
84F5	A1	Bad egg	No
84F7	45	Bad egg	No
84F9	45	Bad egg	No
84FA	32	Bad egg	No
84FB	08	Bad egg	No
84FD	08	Bad egg	No
84FF	82	Bad egg	No
8503	55	Bad egg	No
8504	32	Invisible bad egg	No
8507	AD	Bad egg	No
850B	A2	Bad egg	No
850C	BA	Bad egg	No
850F	A2	Bad egg	No
8510	92	Bad egg	No
8512	31	Bad egg	No
8514	A2	Bad egg	No
8516	21	Bad egg	No
8518	B2	Bad egg	No
851A	92	Bad egg	No
851C	31	Bad egg	No
8520	A2	Invisible bad egg	No
8522	B2	Bad egg	No
8526	92	Bad egg	No
8527	A4	Bad egg	No
852A	A2	Bad egg	No
852C	B2	Bad egg	No
852D	B6	Bad egg	No
852F	B2	Bad egg	No
8531	86	Bad egg	No
8532	92	Bad egg	No
8533	8B	Bad egg	No
8534	92	Bad egg	No
8536	A2	Bad egg	No
8537	89	Bad egg	No
8539	B2	Bad egg	No
853B	13	Bad egg	No
853D	A6	Bad egg	No
853E	92	Bad egg	No
8540	92	Bad egg	No
8541	97	Bad egg	No
8542	96	Bad egg	No
8543	9E	Bad egg	No
8544	92	Bad egg	No
8545	A1	Bad egg	No
8548	96	Bad egg	No
8549	A0	Bad egg	No
854A	10	Bad egg	No
854B	A3	Bad egg	No
8554	A6	Bad egg	No
8572	20	Bad egg	No
8576	A2	Nothing	No
8579	05	Invisible bad egg	No
857C	B6	Invisible bad egg	No
8582	B2	Invisible bad egg	No
8583	15	Bad egg	No
8585	15	Invisible bad egg	No
8586	A6	Nothing	No
858D	24	Invisible bad egg	No
858F	35	Bad egg	No
8590	B2	Bad egg	No
8591	35	Bad egg	No
8592	B2	Bad egg	No
8594	12	Bad egg	No
8596	10	Bad egg	No
8599	8A	Bad egg	No
859B	69	Bad egg	No
859C	A6	Bad egg	No
859D	2E	Bad egg	No
859F	8A	Bad egg	No
85A0	B1	Bad egg	No
85A2	10	Bad egg	No
85A3	83	Bad egg	No
85A4	08	Bad egg	No
85A7	03	Bad egg	No
85AA	0C	Bad egg	No
85AB	69	Bad egg	No
85AC	B1	Bad egg	No
85AD	2E	Bad egg	No
85AF	7B	Bad egg	No
85B1	53	Bad egg	No
85B2	B2	Bad egg	No
85B4	11	Bad egg	No
85B5	43	Bad egg	No
85B7	43	Bad egg	No
85B8	11	Bad egg	No
85B9	DB	Bad egg	No
85BA	11	Bad egg	No
85BB	53	Bad egg	No
85BC	20	Bad egg	No
85BE	11	Bad egg	No
85BF	C3	Bad egg	No
85C1	53	Bad egg	No
85C2	24	Bad egg	No
85C3	93	Bad egg	No
85C4	21	Bad egg	No
85C5	F6	Bad egg	No
85C6	35	Bad egg	No
85C7	16	Bad egg	No
85C8	51	Bad egg	No
85CA	51	Bad egg	No
85CB	07	Bad egg	No
85CE	C2	Bad egg	No
85CF	EA	Bad egg	No
85D0	92	Bad egg	No
85D1	BC	Bad egg	No
85D2	96	Bad egg	No
85D3	B1	Bad egg	No
85D6	C2	Bad egg	No
85D7	B7	Bad egg	No
85DA	C2	Bad egg	No
85DB	C6	Bad egg	No
85DD	CD	Bad egg	No
85DF	B7	Bad egg	No
85E0	C2	Bad egg	No
85E2	C2	Bad egg	No
85E3	AF	Bad egg	No
85E5	C7	Bad egg	No
85E7	D8	Bad egg	No
85E8	92	Bad egg	No
85EC	C2	Bad egg	No
85ED	AD	Bad egg	No
85EE	C2	Bad egg	No
85EF	81	Bad egg	No
85F0	C2	Bad egg	No
85F1	DF	Bad egg	No
85F2	96	Bad egg	No
85F3	A7	Bad egg	No
85F6	C2	Bad egg	No
85F9	BD	Bad egg	No
85FB	EE	Bad egg	No
85FC	92	Bad egg	No
85FD	DB	Bad egg	No
85FE	C2	Bad egg	No
85FF	E9	Bad egg	No
8623	C5	Bad egg	No
8629	47	Invisible bad egg	No
862A	A2	Nothing	No
862D	82	Nothing	No
8630	A2	Invisible bad egg	No
8633	E6	Invisible bad egg	No
8634	A2	Bad egg	No
8636	A2	Invisible bad egg	No
8637	E3	Bad egg	No
863A	A2	Invisible bad egg	No
8640	A2	Bad egg	No
8641	9C	Bad egg	No
8643	9D	Bad egg	No
8644	82	Bad egg	No
8646	A2	Bad egg	No
8647	D6	Bad egg	No
864A	A2	Bad egg	No
864D	AE	Bad egg	No
8650	32	Bad egg	No
8651	AB	Bad egg	No
8653	8E	Bad egg	No
8654	A2	Bad egg	No
8656	A2	Bad egg	No
8657	AC	Bad egg	No
865A	A2	Invisible bad egg	No
865D	DE	Bad egg	No
8660	A2	Bad egg	No
8661	99	Bad egg	No
8663	AA	Bad egg	No
8664	A2	Bad egg	No
8666	A2	Bad egg	No
8667	92	Bad egg	No
866A	82	Bad egg	No
866B	C9	Bad egg	No
866C	AA	Bad egg	No
866E	A2	Bad egg	No
8673	B2	Bad egg	No
8674	32	Bad egg	No
8676	32	Bad egg	No
8679	DC	Bad egg	No
867D	A2	Bad egg	No
8694	82	Bad egg	No
86B3	A3	Bad egg	No
86B4	20	Invisible bad egg	No
86B6	10	Invisible bad egg	No
86B7	C2	Invisible bad egg	No
86BA	20	Invisible bad egg	No
86C1	81	Invisible bad egg	No
86C4	82	Invisible bad egg	No
86C5	B1	Invisible bad egg	No
86C7	85	Invisible bad egg	No
86C8	86	Nothing	No
86CA	C6	Invisible bad egg	No
86CE	82	Bad egg	No
86D1	A4	Bad egg	No
86D2	82	Bad egg	No
86D4	86	Bad egg	No
86D7	8B	Bad egg	No
86D8	82	Bad egg	No
86DA	82	Bad egg	No
86DB	A3	Bad egg	No
86DC	50	Bad egg	No
86DD	25	Bad egg	No
86DF	20	Bad egg	No
86E1	89	Bad egg	No
86E4	C2	Bad egg	No
86E7	8B	Bad egg	No
86E9	57	Bad egg	No
86EA	C2	Bad egg	No
86EB	82	Bad egg	No
86EE	C2	Bad egg	No
86F0	31	Bad egg	No
86F1	89	Bad egg	No
86F3	34	Bad egg	No
86F4	C2	Bad egg	No
86F5	82	Bad egg	No
86F6	50	Bad egg	No
86F7	8B	Bad egg	No
86F8	C2	Bad egg	No
86FA	C2	Bad egg	No
86FB	9D	Bad egg	No
86FC	5C	Bad egg	No
86FD	20	Bad egg	No
86FF	25	Bad egg	No
8700	C2	Bad egg	No
8701	3D	Bad egg	No
8702	C2	Bad egg	No
8704	C2	Bad egg	No
8705	45	Bad egg	No
8707	BD	Bad egg	No
870B	2D	Bad egg	No
870C	C6	Bad egg	No
870D	45	Bad egg	No
870E	36	Bad egg	No
870F	BB	Bad egg	No
8711	BB	Bad egg	No
8714	C2	Bad egg	No
8715	9B	Bad egg	No
8717	D8	Bad egg	No
8718	22	Bad egg	No
871B	C0	Bad egg	No
871C	10	Bad egg	No
871D	A2	Bad egg	No
871E	B2	Bad egg	No
871F	B3	Bad egg	No
8720	10	Bad egg	No
8721	1B	Bad egg	No
8724	52	Bad egg	No
8725	D8	Bad egg	No
8726	B2	Bad egg	No
8727	A0	Bad egg	No
8728	B2	Bad egg	No
872A	B2	Bad egg	No
872B	0C	Bad egg	No
872C	B2	Bad egg	No
8731	EA	Bad egg	No
8734	B2	Bad egg	No
8735	C7	Bad egg	No
8737	D6	Bad egg	No
8738	B2	Bad egg	No
873A	52	Bad egg	No
873B	C9	Bad egg	No
873E	B2	Bad egg	No
873F	79	Bad egg	No
9096	C2	Invisible bad egg	No
9099	E0	Invisible bad egg	No
909B	2E	Bad egg	No
909C	C2	Bad egg	No
909D	A2	Invisible bad egg	No
909F	10	Invisible bad egg	No
90A0	50	Invisible bad egg	No
90A3	C2	Bad egg	No
90A6	C6	Bad egg	No
90A9	D2	Invisible bad egg	No
90AA	04	Invisible bad egg	No
90AC	50	Bad egg	No
90AD	E1	Invisible bad egg	No
90AF	E2	Bad egg	No
90B0	C2	Bad egg	No
90B3	A4	Bad egg	No
90B6	54	Bad egg	No
90B9	F2	Bad egg	No
90BC	C2	Bad egg	No
90BD	9A	Invisible bad egg	No
90BF	E0	Invisible bad egg	No
90C0	C6	Bad egg	No
90C3	D1	Bad egg	No
90C6	C2	Bad egg	No
90C9	98	Bad egg	No
90CC	C6	Bad egg	No
90CD	D1	Bad egg	No
90CF	E0	Invisible bad egg	No
90D0	C6	Bad egg	No
90D3	D0	Bad egg	No
90D6	C2	Bad egg	No
90D7	A8	Bad egg	No
90D9	B5	Bad egg	No
90DC	C2	Bad egg	No
90DD	F2	Bad egg	No
90DF	90	Bad egg	No
90E0	C6	Invisible bad egg	No
90E2	C2	Invisible bad egg	No
90E3	90	Bad egg	No
90E6	C2	Bad egg	No
90F3	0B	Bad egg	No
90F6	83	Bad egg	No
90F9	1A	Bad egg	No
90FA	83	Bad egg	No
90FC	93	Bad egg	No
90FF	3B	Bad egg	No
9100	83	Invisible bad egg	No
9103	05	Bad egg	No
9105	0D	Invisible bad egg	No
9106	93	Bad egg	No
9108	33	Nothing	No
910C	83	Invisible bad egg	No
910F	19	Bad egg	No
9111	2D	Bad egg	No
9112	83	Invisible bad egg	No
9116	83	Bad egg	No
9119	21	Bad egg	No
9122	83	Invisible bad egg	No
914F	E1	Invisible bad egg	No
9152	C2	Invisible bad egg	No
9154	C2	Invisible bad egg	No
9157	90	Invisible bad egg	No
915A	72	Invisible bad egg	No
915B	B6	Invisible bad egg	No
915C	C2	Bad egg	No
9160	C2	Nothing	No
9161	B1	Invisible bad egg	No
9163	C0	Invisible bad egg	No
9164	72	Invisible bad egg	No
916A	C2	Bad egg	No
916D	D1	Bad egg	No
9170	72	Bad egg	No
9171	C5	Bad egg	No
9172	72	Bad egg	No
9174	72	Bad egg	No
9177	E1	Bad egg	No
917A	C6	Bad egg	No
917B	C3	Bad egg	No
917D	B7	Bad egg	No
9180	C2	Bad egg	No
9183	B7	Bad egg	No
9185	BA	Bad egg	No
918A	C6	Bad egg	No
918C	72	Invisible bad egg	No
918D	B8	Bad egg	No
918F	CA	Bad egg	No
9193	C5	Bad egg	No
9194	C2	Invisible bad egg	No
9197	B8	Bad egg	No
919A	C6	Bad egg	No
919C	72	Bad egg	No
91A0	C2	Bad egg	No
91A1	A9	Bad egg	No
91A3	F6	Bad egg	No
91A4	72	Bad egg	No
91A6	72	Invisible bad egg	No
91A7	E5	Bad egg	No
91A8	72	Bad egg	No
91AA	C2	Bad egg	No
91AC	C2	Bad egg	No
91AD	C1	Bad egg	No
91B0	C2	Bad egg	No
91B1	A8	Bad egg	No
91B2	72	Bad egg	No
91B4	72	Bad egg	No
91B5	F1	Bad egg	No
91B7	2E	Bad egg	No
91B8	C2	Bad egg	No
91B9	87	Bad egg	No
91C2	C6	Bad egg	No
91C5	F3	Bad egg	No
91C9	15	Invisible bad egg	No
91CD	15	Bad egg	No
91DA	22	Invisible bad egg	No
91DD	15	Bad egg	No
91E8	72	Bad egg	No
91E9	A2	Bad egg	No
91EB	B1	Bad egg	No
91EC	72	Bad egg	No
91ED	75	Bad egg	No
91EE	C2	Invisible bad egg	No
91EF	A3	Bad egg	No
91F2	72	Invisible bad egg	No
91F3	93	Bad egg	No
91F4	C2	Bad egg	No
91F5	B0	Bad egg	No
91F8	72	Bad egg	No
91F9	A0	Bad egg	No
91FB	10	Bad egg	No
91FC	50	Invisible bad egg	No
91FF	81	Bad egg	No
9201	85	Bad egg	No
9202	72	Bad egg	No
9205	A7	Bad egg	No
9206	C6	Bad egg	No
9208	50	Bad egg	No
9209	A0	Bad egg	No
920B	92	Bad egg	No
920C	72	Bad egg	No
920D	98	Bad egg	No
920F	B6	Bad egg	No
9212	54	Bad egg	No
9214	C2	Bad egg	No
9215	91	Bad egg	No
9218	72	Bad egg	No
9219	A0	Invisible bad egg	No
921B	92	Bad egg	No
921C	C2	Bad egg	No
921D	8E	Bad egg	No
921F	D1	Bad egg	No
9220	C2	Bad egg	No
9221	85	Bad egg	No
9222	72	Bad egg	No
9223	75	Bad egg	No
9224	C6	Bad egg	No
9225	A7	Bad egg	No
9226	C6	Bad egg	No
9227	9D	Bad egg	No
9228	72	Bad egg	No
9229	A2	Bad egg	No
922A	72	Bad egg	No
922B	B3	Bad egg	No
922C	72	Bad egg	No
922D	98	Bad egg	No
922E	72	Bad egg	No
922F	B6	Bad egg	No
9230	CE	Bad egg	No
9231	73	Bad egg	No
9232	72	Bad egg	No
9234	72	Bad egg	No
9235	B0	Bad egg	No
9237	A9	Bad egg	No
9238	72	Bad egg	No
9239	A0	Bad egg	No
923B	A4	Bad egg	No
923C	72	Bad egg	No
923D	8A	Bad egg	No
923E	72	Bad egg	No
923F	A1	Bad egg	No
9240	C6	Bad egg	No
9242	C2	Bad egg	No
9243	C7	Bad egg	No
9245	91	Bad egg	No
9246	B2	Bad egg	No
9247	73	Bad egg	No
9248	72	Bad egg	No
9249	A0	Bad egg	No
924A	73	Bad egg	No
924B	B1	Bad egg	No
924D	76	Bad egg	No
924E	C2	Bad egg	No
924F	82	Bad egg	No
9250	B2	Bad egg	No
926F	97	Bad egg	No
9270	C2	Bad egg	No
9273	84	Bad egg	No
9276	C2	Invisible bad egg	No
9277	82	Bad egg	No
9279	98	Invisible bad egg	No
927C	C2	Bad egg	No
927D	A5	Invisible bad egg	No
927F	B4	Bad egg	No
9280	C2	Invisible bad egg	No
9281	A1	Invisible bad egg	No
9282	C2	Invisible bad egg	No
9283	A9	Bad egg	No
9285	C0	Invisible bad egg	No
9289	10	Invisible bad egg	No
928B	C6	Bad egg	No
928C	C2	Bad egg	No
928D	C7	Bad egg	No
928F	99	Bad egg	No
9290	82	Bad egg	No
9292	82	Invisible bad egg	No
9295	E1	Bad egg	No
9296	C2	Bad egg	No
9299	9E	Bad egg	No
929C	82	Bad egg	No
929D	A6	Bad egg	No
929F	BE	Bad egg	No
92A0	82	Bad egg	No
92A3	8B	Bad egg	No
92A6	C6	Bad egg	No
92A9	8F	Bad egg	No
92AC	C2	Bad egg	No
92AF	9C	Bad egg	No
92B0	C2	Bad egg	No
92B3	8B	Bad egg	No
92B6	C2	Bad egg	No
92BC	C2	Bad egg	No
92BD	88	Bad egg	No
92BE	72	Bad egg	No
92BF	9B	Bad egg	No
92C0	C2	Bad egg	No
92C3	A7	Bad egg	No
92C4	72	Bad egg	No
92C5	91	Invisible bad egg	No
92C6	C2	Bad egg	No
92C7	A2	Bad egg	No
92C8	72	Invisible bad egg	No
92C9	B6	Bad egg	No
92E3	86	Bad egg	No
92E6	C2	Bad egg	No
92E9	B7	Invisible bad egg	No
92EC	72	Bad egg	No
92ED	85	Invisible bad egg	No
92EF	98	Invisible bad egg	No
92F0	C2	Bad egg	No
92F3	C9	Invisible bad egg	No
92F6	72	Invisible bad egg	No
92F9	95	Invisible bad egg	No
92FB	2E	Invisible bad egg	No
