Species	inBoxMovingMode	Artifact	Move Items?
309C	27	Bad egg	No
309D	27	Bad egg	No
309E	27	Bad egg	No
309F	28	Bad egg	No
30A0	29	Bad egg	No
30A1	27	Bad egg	No
30A2	28	Bad egg	No
30A3	29	Bad egg	No
30A4	29	Bad egg	No
30A5	29	Bad egg	No
30A6	29	Bad egg	No
30A7	2B	Bad egg	No
30A8	29	Bad egg	No
30A9	29	Bad egg	No
30AA	29	Bad egg	No
30AB	20	Bad egg	No
30AC	20	Bad egg	No
30AD	29	Bad egg	No
30AE	28	Bad egg	No
30AF	28	Bad egg	No
30B0	20	Bad egg	No
30B1	20	Bad egg	No
30B2	20	Bad egg	No
30B3	20	Bad egg	No
30B4	20	Bad egg	No
30B5	20	Bad egg	No
30B6	20	Bad egg	No
30B7	20	Bad egg	No
30B8	20	Bad egg	No
30BF	50	Bad egg	No
30C0	50	Bad egg	No
30C1	50	Bad egg	No
30C2	50	Bad egg	No
30C3	50	Bad egg	No
30C4	20	Bad egg	No
30C5	20	Bad egg	No
30C6	20	Bad egg	No
30C7	20	Bad egg	No
30C8	20	Bad egg	No
30C9	20	Bad egg	No
30CA	20	Bad egg	No
30CB	20	Bad egg	No
30CC	20	Bad egg	No
30CD	20	Bad egg	No
30CE	20	Bad egg	No
30CF	20	Bad egg	No
30D0	20	Bad egg	No
30D1	20	Bad egg	No
30D2	20	Invisible bad egg	No
30D3	20	Invisible bad egg	No
30D4	20	Invisible bad egg	No
30D5	20	Nothing	No
30D6	29	Invisible bad egg	No
30D7	20	Invisible bad egg	No
30D8	20	Invisible bad egg	No
30D9	20	Invisible bad egg	No
30DA	20	Bad egg	No
30DB	20	Bad egg	No
30DC	29	Bad egg	No
30DD	28	Bad egg	No
30DE	28	Bad egg	No
30DF	20	Bad egg	No
30E0	20	Bad egg	No
30E1	29	Bad egg	No
30E2	29	Bad egg	No
30E3	29	Bad egg	No
30E4	20	Bad egg	No
30E5	20	Bad egg	No
30E6	20	Bad egg	No
30E7	29	Bad egg	No
30E8	29	Bad egg	No
30E9	29	Bad egg	No
30EA	28	Bad egg	No
30EB	20	Bad egg	No
30EC	20	Bad egg	No
30ED	29	Bad egg	No
30EE	29	Bad egg	No
30EF	29	Bad egg	No
30F0	28	Bad egg	No
30F1	20	Bad egg	No
30F2	20	Bad egg	No
30F3	29	Bad egg	No
30F4	29	Bad egg	No
30F5	28	Bad egg	No
30F6	20	Bad egg	No
30F7	20	Bad egg	No
30F8	20	Bad egg	No
30F9	29	Bad egg	No
30FA	28	Bad egg	No
30FB	20	Bad egg	No
30FC	20	Bad egg	No
30FD	20	Bad egg	No
30FE	20	Bad egg	No
30FF	28	Bad egg	No
3100	20	Bad egg	No
3101	20	Bad egg	No
3102	20	Bad egg	No
3103	20	Bad egg	No
3104	20	Bad egg	No
3105	20	Bad egg	No
3106	20	Bad egg	No
3107	20	Bad egg	No
3108	20	Bad egg	No
3109	20	Bad egg	No
310A	20	Bad egg	No
310B	20	Bad egg	No
310C	20	Bad egg	No
310D	20	Bad egg	No
310E	20	Bad egg	No
310F	20	Bad egg	No
3110	20	Bad egg	No
3111	20	Bad egg	No
3112	20	Bad egg	No
3113	20	Bad egg	No
3114	20	Bad egg	No
3115	20	Bad egg	No
311C	50	Bad egg	No
311D	50	Bad egg	No
311E	50	Bad egg	No
311F	50	Bad egg	No
3120	50	Bad egg	No
3121	20	Bad egg	No
3122	20	Bad egg	No
3123	20	Bad egg	No
3124	20	Bad egg	No
3125	20	Bad egg	No
3126	28	Bad egg	No
3127	20	Bad egg	No
3128	20	Bad egg	No
3129	20	Bad egg	No
312A	2A	Bad egg	No
312B	25	Bad egg	No
312C	2A	Bad egg	No
312D	28	Bad egg	No
312E	2A	Bad egg	No
312F	25	Invisible bad egg	No
3130	25	Invisible bad egg	No
3131	25	Invisible bad egg	No
3132	25	Nothing	No
3133	20	Invisible bad egg	No
3134	2C	Invisible bad egg	No
3135	25	Invisible bad egg	No
3136	25	Invisible bad egg	No
3137	25	Bad egg	No
3138	25	Bad egg	No
3139	28	Bad egg	No
313A	20	Bad egg	No
313B	20	Bad egg	No
313C	25	Bad egg	No
313D	2C	Bad egg	No
313E	28	Bad egg	No
313F	20	Bad egg	No
3140	20	Bad egg	No
3141	20	Bad egg	No
3142	20	Bad egg	No
3143	20	Bad egg	No
3144	20	Bad egg	No
3145	2C	Bad egg	No
3146	21	Bad egg	No
3147	2A	Bad egg	No
3148	25	Bad egg	No
3149	28	Bad egg	No
314A	25	Bad egg	No
314B	26	Bad egg	No
314C	2A	Bad egg	No
314D	2C	Bad egg	No
314E	2C	Bad egg	No
314F	26	Bad egg	No
3150	2C	Bad egg	No
3151	2C	Bad egg	No
3152	2C	Bad egg	No
3153	2C	Bad egg	No
3154	2C	Bad egg	No
3155	26	Bad egg	No
3156	26	Bad egg	No
3157	2C	Bad egg	No
3158	2C	Bad egg	No
3159	2C	Bad egg	No
315A	2C	Bad egg	No
315B	26	Bad egg	No
315C	26	Bad egg	No
315D	25	Bad egg	No
315E	21	Bad egg	No
315F	2C	Bad egg	No
3160	26	Bad egg	No
3161	26	Bad egg	No
3162	26	Bad egg	No
3163	28	Bad egg	No
3164	25	Bad egg	No
3165	25	Bad egg	No
3166	28	Bad egg	No
3167	50	Bad egg	No
3168	50	Bad egg	No
3169	50	Bad egg	No
316A	50	Bad egg	No
316B	50	Bad egg	No
316C	50	Bad egg	No
316D	50	Bad egg	No
316E	50	Bad egg	No
316F	50	Bad egg	No
3170	50	Bad egg	No
3171	50	Bad egg	No
3172	50	Bad egg	No
3173	50	Bad egg	No
3174	50	Bad egg	No
3175	50	Bad egg	No
3176	50	Bad egg	No
3177	50	Bad egg	No
3178	50	Bad egg	No
3179	50	Bad egg	No
317A	50	Bad egg	No
317B	50	Bad egg	No
317C	50	Bad egg	No
317D	50	Bad egg	No
317E	50	Bad egg	No
317F	28	Bad egg	No
3180	25	Bad egg	No
3181	20	Bad egg	No
3182	28	Bad egg	No
3183	2A	Bad egg	No
3184	2A	Bad egg	No
3185	25	Bad egg	No
3186	25	Bad egg	No
3187	25	Bad egg	No
3188	25	Bad egg	No
3189	25	Bad egg	No
318A	25	Bad egg	No
318B	25	Bad egg	No
318C	25	Bad egg	No
318D	25	Bad egg	No
318E	25	Bad egg	No
318F	26	Bad egg	No
3190	25	Bad egg	No
3191	25	Bad egg	No
3192	25	Bad egg	No
3193	25	Bad egg	No
3194	26	Bad egg	No
3195	26	Bad egg	No
3196	27	Bad egg	No
3197	25	Bad egg	No
3198	25	Bad egg	No
3199	25	Bad egg	No
319A	25	Bad egg	No
319B	25	Bad egg	No
319C	25	Bad egg	No
319D	25	Bad egg	No
319E	20	Bad egg	No
319F	28	Bad egg	No
31A0	20	Bad egg	No
31A1	20	Bad egg	No
31A2	20	Bad egg	No
31A3	20	Bad egg	No
31A4	20	Bad egg	No
31A5	20	Bad egg	No
31A6	20	Bad egg	No
31A7	20	Bad egg	No
31A8	20	Bad egg	No
31A9	20	Bad egg	No
31AA	20	Bad egg	No
31AB	20	Bad egg	No
31AC	20	Bad egg	No
31AD	50	Bad egg	No
31AE	50	Bad egg	No
31AF	50	Bad egg	No
31B0	50	Bad egg	No
31B1	50	Bad egg	No
31B2	50	Bad egg	No
31B3	50	Bad egg	No
31B4	50	Bad egg	No
31B5	50	Bad egg	No
31B6	50	Bad egg	No
31B7	50	Bad egg	No
31B8	50	Bad egg	No
31B9	50	Bad egg	No
31BA	50	Bad egg	No
31BB	50	Bad egg	No
31BC	50	Bad egg	No
31BD	50	Bad egg	No
31BE	50	Bad egg	No
31BF	50	Bad egg	No
31C0	50	Bad egg	No
31C1	50	Bad egg	No
31C2	50	Bad egg	No
31C3	50	Bad egg	No
31C4	50	Bad egg	No
31C5	50	Bad egg	No
31C6	50	Bad egg	No
31C7	50	Bad egg	No
31C8	50	Bad egg	No
31C9	50	Bad egg	No
31CA	50	Bad egg	No
31CB	50	Bad egg	No
31CC	50	Bad egg	No
31CD	50	Bad egg	No
31CE	50	Bad egg	No
31CF	50	Bad egg	No
31D0	50	Bad egg	No
31D1	50	Bad egg	No
31D2	50	Bad egg	No
31D3	50	Bad egg	No
31D4	50	Bad egg	No
31D5	50	Bad egg	No
31D6	50	Bad egg	No
31D7	50	Bad egg	No
31D8	50	Bad egg	No
31D9	50	Bad egg	No
31DA	50	Bad egg	No
31DB	50	Bad egg	No
31E9	1E	Bad egg	No
31ED	03	Bad egg	No
31EF	19	Bad egg	No
31F0	24	Bad egg	No
31F2	3A	Bad egg	No
31F3	45	Bad egg	No
31F4	50	Bad egg	No
31F5	5B	Invisible bad egg	No
31F6	66	Invisible bad egg	No
31F7	71	Invisible bad egg	No
31F8	7C	Nothing	No
3200	80	Invisible bad egg	No
3203	87	Bad egg	No
3205	0B	Invisible bad egg	No
3206	16	Bad egg	No
3207	21	Bad egg	No
3208	2C	Invisible bad egg	No
3209	37	Bad egg	No
320A	42	Bad egg	No
320C	58	Bad egg	No
320D	63	Bad egg	No
320F	79	Bad egg	No
3324	20	Nothing	No
3329	97	Nothing	No
332F	8E	Nothing	No
3335	06	Nothing	No
3336	20	Nothing	No
333A	20	Nothing	No
333B	17	Invisible bad egg	No
333C	20	Invisible bad egg	No
3340	20	Invisible bad egg	No
3341	28	Invisible bad egg	No
3346	20	Nothing	No
3347	39	Bad egg	No
334C	20	Invisible bad egg	No
334D	4A	Bad egg	No
3351	50	Bad egg	No
3352	20	Bad egg	No
3353	5B	Bad egg	No
3357	61	Bad egg	No
3358	20	Bad egg	No
3359	6C	Bad egg	No
335D	72	Bad egg	No
335E	20	Bad egg	No
335F	7D	Bad egg	No
3398	20	Nothing	No
339E	20	Invisible bad egg	No
33BB	0E	Invisible bad egg	No
33C1	0F	Invisible bad egg	No
33D8	20	Invisible bad egg	No
33DE	20	Invisible bad egg	No
33FB	0E	Invisible bad egg	No
3401	0F	Invisible bad egg	No
3418	20	Invisible bad egg	No
341E	20	Invisible bad egg	No
343B	0E	Invisible bad egg	No
3441	0F	Invisible bad egg	No
3458	20	Invisible bad egg	No
345E	20	Invisible bad egg	No
347B	0E	Invisible bad egg	No
3481	0F	Invisible bad egg	No
3498	20	Invisible bad egg	No
349E	20	Invisible bad egg	No
34A9	04	Bad egg	No
34AA	20	Invisible bad egg	No
34AE	20	Bad egg	No
34AF	15	Invisible bad egg	No
34B0	20	Bad egg	No
34B4	20	Bad egg	No
34B5	26	Bad egg	No
34B6	20	Bad egg	No
34BA	20	Bad egg	No
34BB	37	Invisible bad egg	No
34BC	20	Bad egg	No
34C0	20	Bad egg	No
34C1	48	Invisible bad egg	No
34C6	20	Bad egg	No
34C7	59	Bad egg	No
34CC	20	Bad egg	No
34CD	6A	Bad egg	No
34D1	70	Bad egg	No
34D2	20	Bad egg	No
34D3	7B	Bad egg	No
34FA	FF	Nothing	Yes
4E3B	55	Nothing	No
4E3C	55	Nothing	No
4E3D	55	Nothing	No
4E3E	55	Nothing	No
4E3F	55	Nothing	No
4E40	55	Nothing	No
4E43	10	Nothing	No
4E44	77	Nothing	No
4E45	10	Nothing	No
4E46	77	Nothing	No
4E4A	23	Nothing	No
4E4B	33	Nothing	No
4E4C	11	Nothing	No
4E4D	BB	Nothing	No
4E4E	12	Nothing	No
4E4F	3F	Nothing	No
4E50	22	Nothing	No
4E51	41	Nothing	No
4E52	13	Invisible bad egg	No
4E53	14	Invisible bad egg	No
4E54	44	Invisible bad egg	No
4E55	21	Invisible bad egg	No
4E56	DD	Bad egg	No
4E57	DD	Bad egg	No
4E58	41	Bad egg	No
4E59	EC	Bad egg	No
4E5A	11	Bad egg	No
4E60	22	Bad egg	No
4E61	60	Bad egg	No
4E62	33	Bad egg	No
4E63	33	Bad egg	No
4E64	22	Bad egg	No
4E65	33	Bad egg	No
4E68	55	Bad egg	No
4E6F	10	Bad egg	No
4E72	77	Bad egg	No
4E73	11	Bad egg	No
4E75	33	Invisible bad egg	No
4E78	BB	Bad egg	Yes
5127	33	Nothing	No
5128	32	Nothing	No
5129	44	Nothing	No
512A	11	Nothing	No
8402	20	Bad egg	No
840E	20	Bad egg	No
8426	20	Invisible bad egg	No
842E	20	Invisible bad egg	No
844E	22	Invisible bad egg	No
8451	15	Nothing	No
8452	22	Nothing	No
8455	15	Invisible bad egg	No
8459	13	Invisible bad egg	No
846E	20	Bad egg	No
8482	20	Invisible bad egg	No
8486	20	Invisible bad egg	No
8489	10	Invisible bad egg	No
8492	20	Bad egg	No
849A	22	Invisible bad egg	No
84A5	15	Invisible bad egg	No
84B1	15	Invisible bad egg	No
84B2	22	Bad egg	No
84BE	22	Bad egg	No
84C1	11	Invisible bad egg	No
84C2	22	Bad egg	No
84CA	22	Bad egg	No
84CD	11	Invisible bad egg	No
84CE	22	Bad egg	No
84D1	11	Invisible bad egg	No
84D5	92	Invisible bad egg	No
84D7	92	Invisible bad egg	No
84D8	B2	Invisible bad egg	No
84D9	2A	Invisible bad egg	No
84DB	92	Bad egg	No
84DF	1E	Bad egg	No
84E2	21	Bad egg	No
84E3	3A	Bad egg	No
84E5	B0	Invisible bad egg	No
84E7	A1	Bad egg	No
84E8	B2	Invisible bad egg	No
84EB	13	Bad egg	No
84ED	38	Invisible bad egg	No
84EF	6A	Bad egg	No
84F0	21	Bad egg	No
84F2	21	Bad egg	No
84F4	B2	Bad egg	No
84F5	91	Bad egg	No
84F8	32	Bad egg	No
84F9	2F	Bad egg	No
84FA	32	Bad egg	No
84FB	45	Bad egg	No
84FC	32	Bad egg	No
84FD	45	Bad egg	No
84FE	B2	Bad egg	No
8503	45	Bad egg	No
8504	32	Invisible bad egg	No
8506	32	Bad egg	No
8509	55	Bad egg	No
850B	82	Bad egg	No
850E	B2	Bad egg	No
850F	84	Bad egg	No
8511	55	Bad egg	No
8513	06	Bad egg	No
8516	21	Bad egg	No
8517	A2	Bad egg	No
8518	B2	Bad egg	No
851C	92	Bad egg	No
851F	BA	Bad egg	No
8520	A2	Bad egg	No
8521	A2	Bad egg	No
8522	92	Bad egg	No
8526	92	Bad egg	No
8529	37	Bad egg	No
852C	92	Bad egg	No
852E	B6	Bad egg	No
8532	92	Bad egg	No
8533	89	Bad egg	No
8536	92	Bad egg	No
8537	99	Bad egg	No
8539	99	Bad egg	No
853B	B2	Bad egg	No
853D	96	Bad egg	No
853E	92	Bad egg	No
853F	9F	Bad egg	No
8540	92	Bad egg	No
8542	92	Bad egg	No
8543	9A	Bad egg	No
8545	B0	Bad egg	No
8548	96	Bad egg	No
8549	8A	Bad egg	No
854A	41	Bad egg	No
854B	A1	Bad egg	No
8554	96	Bad egg	No
8578	B2	Invisible bad egg	No
8579	82	Invisible bad egg	No
857B	83	Invisible bad egg	No
857C	A2	Invisible bad egg	No
8582	B2	Invisible bad egg	No
8585	25	Invisible bad egg	No
8586	B2	Nothing	No
8588	A6	Invisible bad egg	No
858E	B2	Invisible bad egg	No
858F	25	Bad egg	No
8591	25	Bad egg	No
8592	A6	Bad egg	No
8598	10	Bad egg	No
8599	68	Bad egg	No
859B	99	Bad egg	No
859C	B1	Bad egg	No
859D	3D	Bad egg	No
859E	A2	Bad egg	No
859F	6B	Bad egg	No
85A2	10	Bad egg	No
85A9	9D	Bad egg	No
85AC	B1	Bad egg	No
85AD	79	Invisible bad egg	No
85AE	36	Bad egg	No
85AF	6B	Bad egg	No
85B0	11	Bad egg	No
85B1	43	Bad egg	No
85B3	43	Bad egg	No
85B4	11	Bad egg	No
85B5	83	Bad egg	No
85B7	53	Bad egg	No
85B8	50	Bad egg	No
85B9	CB	Bad egg	No
85BA	11	Bad egg	No
85BB	DC	Bad egg	No
85BD	53	Bad egg	No
85BE	20	Invisible bad egg	No
85C0	11	Bad egg	No
85C1	43	Bad egg	No
85C3	91	Bad egg	No
85C4	50	Bad egg	No
85C5	85	Bad egg	No
85C6	51	Bad egg	No
85C7	06	Bad egg	No
85CA	51	Bad egg	No
85CD	BA	Bad egg	No
85CF	DA	Bad egg	No
85D0	C2	Invisible bad egg	No
85D1	EE	Bad egg	No
85D2	96	Bad egg	No
85D5	C2	Bad egg	No
85DA	C2	Bad egg	No
85DB	CD	Bad egg	No
85DD	BD	Bad egg	No
85DE	96	Bad egg	No
85DF	A6	Bad egg	No
85E2	C2	Bad egg	No
85E3	BC	Bad egg	No
85E6	92	Bad egg	No
85E7	C8	Bad egg	No
85E9	DD	Bad egg	No
85EB	BC	Bad egg	No
85EC	C2	Bad egg	No
85EE	C2	Bad egg	No
85EF	CF	Bad egg	No
85F0	C2	Bad egg	No
85F1	A7	Bad egg	No
85F2	C2	Bad egg	No
85F3	B7	Bad egg	No
85F8	C2	Bad egg	No
85F9	BC	Bad egg	No
85FC	92	Bad egg	No
85FD	BC	Bad egg	No
85FE	96	Bad egg	No
85FF	D9	Bad egg	No
8624	04	Bad egg	No
862A	04	Invisible bad egg	No
862C	A2	Nothing	No
862F	9B	Nothing	No
8630	A2	Invisible bad egg	No
8633	8C	Invisible bad egg	No
8634	04	Bad egg	No
8636	A2	Invisible bad egg	No
8639	A2	Invisible bad egg	No
863C	A2	Invisible bad egg	No
863F	EC	Invisible bad egg	No
8640	A2	Invisible bad egg	No
8642	A2	Bad egg	No
8643	9D	Bad egg	No
8646	A2	Bad egg	No
864C	A2	Bad egg	No
864D	9E	Bad egg	No
864F	9D	Bad egg	No
8650	32	Bad egg	No
8652	A2	Bad egg	No
8653	AC	Bad egg	No
8656	A2	Bad egg	No
8659	8E	Bad egg	No
865C	82	Bad egg	No
865D	CE	Bad egg	No
865F	AE	Bad egg	No
8660	A2	Bad egg	No
8662	A2	Bad egg	No
8663	9A	Bad egg	No
8666	A2	Bad egg	No
8669	B2	Bad egg	No
866B	B9	Bad egg	No
866D	BA	Bad egg	No
866E	A2	Bad egg	No
8672	82	Bad egg	No
8673	A2	Bad egg	No
8676	32	Bad egg	No
8678	A2	Bad egg	No
8679	E8	Bad egg	No
867D	92	Bad egg	No
867F	55	Bad egg	No
8689	94	Bad egg	No
86B2	10	Invisible bad egg	No
86B3	C1	Bad egg	No
86B5	B2	Invisible bad egg	No
86B8	10	Invisible bad egg	No
86B9	EF	Invisible bad egg	No
86BD	82	Invisible bad egg	No
86BE	31	Invisible bad egg	No
86C3	82	Invisible bad egg	No
86C6	92	Bad egg	No
86C7	B5	Nothing	No
86CA	C2	Invisible bad egg	No
86CD	91	Invisible bad egg	No
86D0	82	Bad egg	No
86D1	94	Bad egg	No
86D4	92	Bad egg	No
86D5	97	Bad egg	No
86DA	82	Bad egg	No
86DC	50	Bad egg	No
86DF	05	Bad egg	No
86E3	8B	Bad egg	No
86E5	58	Bad egg	No
86E8	04	Bad egg	No
86EB	14	Bad egg	No
86ED	99	Bad egg	No
86F0	C2	Bad egg	No
86F3	8B	Bad egg	No
86F5	24	Bad egg	No
86F6	C2	Bad egg	No
86F7	83	Bad egg	No
86FA	C2	Bad egg	No
86FC	50	Bad egg	No
86FD	89	Bad egg	No
86FF	21	Bad egg	No
8700	C2	Bad egg	No
8701	2D	Bad egg	No
8702	C2	Bad egg	No
8703	BB	Bad egg	No
8704	C2	Bad egg	No
8706	C2	Bad egg	No
8707	46	Bad egg	No
8708	31	Bad egg	No
870A	82	Bad egg	No
870B	BB	Bad egg	No
870C	C6	Bad egg	No
870D	BB	Bad egg	No
870E	C6	Bad egg	No
870F	45	Bad egg	No
8710	36	Bad egg	No
8711	45	Bad egg	No
8713	BB	Bad egg	No
8714	C2	Bad egg	No
8716	C2	Bad egg	No
8717	C8	Bad egg	No
871B	B3	Bad egg	No
871C	10	Bad egg	No
871D	E4	Bad egg	No
871E	10	Bad egg	No
871F	A3	Bad egg	No
8720	B2	Bad egg	No
8721	0B	Bad egg	No
8723	CA	Bad egg	No
8724	52	Bad egg	No
8727	A0	Bad egg	No
8728	B2	Bad egg	No
872A	B2	Bad egg	No
872B	E5	Bad egg	No
872D	1D	Bad egg	No
8730	22	Bad egg	No
8731	DA	Bad egg	No
8733	F1	Bad egg	No
8734	B2	Bad egg	No
8736	B6	Bad egg	No
8737	E7	Bad egg	No
8739	4D	Bad egg	No
873A	22	Bad egg	No
873D	CA	Bad egg	No
873F	69	Bad egg	No
8740	B1	Bad egg	No
9095	10	Invisible bad egg	No
9098	C2	Bad egg	No
9099	E0	Invisible bad egg	No
909B	E0	Invisible bad egg	No
909C	C2	Bad egg	No
909D	3D	Invisible bad egg	No
909F	10	Bad egg	No
90A2	C2	Invisible bad egg	No
90A5	D2	Invisible bad egg	No
90A9	C2	Invisible bad egg	No
90AB	10	Bad egg	No
90AC	50	Invisible bad egg	No
90AF	D2	Invisible bad egg	No
90B2	C2	Bad egg	No
90B5	E2	Bad egg	No
90B6	04	Bad egg	No
90B8	50	Bad egg	No
90B9	F1	Bad egg	No
90BB	D0	Bad egg	No
90BC	C2	Bad egg	No
90BF	F2	Bad egg	No
90C2	54	Bad egg	No
90C5	F2	Bad egg	No
90C8	C2	Bad egg	No
90C9	8A	Invisible bad egg	No
90CB	91	Invisible bad egg	No
90CC	C6	Bad egg	No
90CF	E0	Bad egg	No
90D2	C2	Bad egg	No
90D5	91	Bad egg	No
90D6	C2	Invisible bad egg	No
90D7	85	Bad egg	No
90D8	C2	Bad egg	No
90D9	A5	Bad egg	No
90DB	B6	Invisible bad egg	No
90DC	C2	Bad egg	No
90DE	C2	Bad egg	No
90DF	90	Bad egg	No
90E2	C2	Bad egg	No
90E5	90	Bad egg	No
90E8	C2	Bad egg	No
90F5	14	Bad egg	No
90F8	83	Bad egg	No
90F9	0A	Bad egg	No
90FB	25	Bad egg	No
90FC	93	Bad egg	No
90FD	36	Bad egg	No
90FF	2B	Bad egg	No
9102	83	Bad egg	No
9105	3A	Bad egg	No
9106	83	Bad egg	No
9108	93	Nothing	No
910C	83	Invisible bad egg	No
910F	05	Bad egg	No
9111	1D	Invisible bad egg	No
9113	33	Bad egg	No
9118	83	Invisible bad egg	No
9119	11	Bad egg	No
911B	21	Bad egg	No
911D	4D	Bad egg	No
911E	83	Invisible bad egg	No
9125	3A	Bad egg	No
9127	3F	Bad egg	No
914E	C2	Nothing	No
9151	F1	Invisible bad egg	No
9156	C2	Invisible bad egg	No
9159	B4	Invisible bad egg	No
915B	A6	Invisible bad egg	No
915E	C2	Invisible bad egg	No
9160	C2	Invisible bad egg	No
9163	B0	Bad egg	No
9166	72	Invisible bad egg	No
9167	B6	Bad egg	No
9169	E5	Bad egg	No
916C	C2	Bad egg	No
916D	C1	Invisible bad egg	No
916F	D0	Bad egg	No
9170	72	Bad egg	No
9175	8B	Invisible bad egg	No
9176	C6	Bad egg	No
9179	F1	Bad egg	No
917B	F1	Bad egg	No
917D	A7	Bad egg	No
917F	B7	Bad egg	No
9180	C2	Bad egg	No
9181	89	Bad egg	No
9183	A7	Bad egg	No
9184	50	Bad egg	No
9185	B9	Bad egg	No
9187	E3	Bad egg	No
9189	C7	Bad egg	No
918C	C2	Bad egg	No
918D	99	Bad egg	No
918F	C9	Bad egg	No
9191	CA	Bad egg	No
9196	C2	Bad egg	No
9199	C8	Bad egg	No
919B	C5	Bad egg	No
919F	B8	Bad egg	No
91A0	C2	Bad egg	No
91A2	C2	Bad egg	No
91A3	E6	Bad egg	No
91A6	72	Bad egg	No
91A7	C5	Bad egg	No
91A8	76	Bad egg	No
91AC	C2	Bad egg	No
91AF	C5	Bad egg	No
91B0	C2	Bad egg	No
91B2	C6	Invisible bad egg	No
91B5	F1	Invisible bad egg	No
91B7	F1	Bad egg	No
91B8	C2	Bad egg	No
91B9	3D	Bad egg	No
91BE	C2	Bad egg	No
91C1	B8	Bad egg	No
91C4	C2	Bad egg	No
91C5	F3	Bad egg	No
91CA	22	Bad egg	No
91CD	15	Bad egg	No
91D5	15	Invisible bad egg	No
91DA	20	Invisible bad egg	No
91DD	15	Bad egg	No
91E7	B1	Bad egg	No
91E8	72	Bad egg	No
91EB	A1	Bad egg	No
91ED	8B	Invisible bad egg	No
91EE	C2	Invisible bad egg	No
91EF	DB	Bad egg	No
91F0	B2	Bad egg	No
91F1	10	Invisible bad egg	No
91F2	C2	Invisible bad egg	No
91F3	83	Bad egg	No
91F4	72	Bad egg	No
91F5	A0	Invisible bad egg	No
91F7	B1	Bad egg	No
91F8	72	Bad egg	No
91F9	8B	Bad egg	No
91FB	10	Bad egg	No
91FE	72	Invisible bad egg	No
9201	B0	Invisible bad egg	No
9204	72	Bad egg	No
9205	A0	Bad egg	No
9207	10	Bad egg	No
9208	50	Bad egg	No
920B	82	Bad egg	No
920D	88	Bad egg	No
920E	72	Bad egg	No
9211	B0	Bad egg	No
9212	C6	Bad egg	No
9214	C2	Bad egg	No
9215	81	Bad egg	No
9217	B1	Bad egg	No
9218	72	Bad egg	No
921A	72	Bad egg	No
921B	82	Bad egg	No
921C	72	Bad egg	No
921E	C2	Bad egg	No
921F	8F	Bad egg	No
9221	B0	Bad egg	No
9222	73	Bad egg	No
9223	8B	Bad egg	No
9224	72	Bad egg	No
9225	A0	Invisible bad egg	No
9226	C6	Bad egg	No
9227	B1	Bad egg	No
9228	72	Bad egg	No
9229	AE	Bad egg	No
922A	72	Invisible bad egg	No
922B	A3	Bad egg	No
922D	88	Bad egg	No
922E	72	Bad egg	No
922F	8B	Bad egg	No
9230	77	Bad egg	No
9231	B0	Bad egg	No
9232	C6	Bad egg	No
9233	BD	Bad egg	No
9234	72	Bad egg	No
9235	A0	Bad egg	No
9237	B1	Bad egg	No
9238	72	Bad egg	No
923A	72	Bad egg	No
923B	A3	Bad egg	No
923C	C2	Bad egg	No
923E	72	Bad egg	No
9241	A7	Bad egg	No
9242	C6	Bad egg	No
9244	C2	Bad egg	No
9245	81	Bad egg	No
9247	B3	Bad egg	No
9248	72	Bad egg	No
9249	8A	Bad egg	No
924A	72	Bad egg	No
924B	B6	Bad egg	No
924C	CE	Bad egg	No
924D	73	Bad egg	No
924E	C2	Bad egg	No
924F	E7	Bad egg	No
9250	B2	Bad egg	No
9251	DC	Bad egg	No
926F	87	Bad egg	No
9272	82	Invisible bad egg	No
9275	98	Invisible bad egg	No
9276	72	Invisible bad egg	No
9278	C2	Invisible bad egg	No
9279	A8	Invisible bad egg	No
927B	B7	Bad egg	No
927C	C2	Invisible bad egg	No
927F	A4	Bad egg	No
9281	91	Invisible bad egg	No
9282	C2	Invisible bad egg	No
9283	A2	Bad egg	No
9285	C3	Invisible bad egg	No
9289	10	Invisible bad egg	No
928A	86	Bad egg	No
928C	C2	Bad egg	No
928D	B1	Bad egg	No
928E	C2	Invisible bad egg	No
928F	A9	Bad egg	No
9290	72	Bad egg	No
9295	C4	Bad egg	No
9296	04	Bad egg	No
9298	C2	Bad egg	No
9299	8A	Bad egg	No
929B	9E	Bad egg	No
929C	82	Bad egg	No
929E	C2	Bad egg	No
929F	A7	Bad egg	No
92A2	C2	Bad egg	No
92A5	9C	Bad egg	No
92A8	C2	Bad egg	No
92A9	8A	Bad egg	No
92AB	9F	Bad egg	No
92AC	C2	Bad egg	No
92AF	8C	Bad egg	No
92B2	C6	Bad egg	No
92B5	9A	Bad egg	No
92B6	06	Bad egg	No
92B8	82	Bad egg	No
92BC	C2	Bad egg	No
92BD	E5	Bad egg	No
92BE	C2	Bad egg	No
92BF	8D	Bad egg	No
92C2	C2	Bad egg	No
92C3	82	Bad egg	No
92C5	B6	Bad egg	No
92C6	72	Bad egg	No
92C7	92	Bad egg	No
92C8	C2	Bad egg	No
92C9	A6	Bad egg	No
92CA	72	Bad egg	No
92E5	99	Bad egg	No
92E8	C2	Bad egg	No
92E9	A7	Invisible bad egg	No
92EB	94	Bad egg	No
92EC	72	Bad egg	No
92EF	88	Invisible bad egg	No
92F2	C2	Invisible bad egg	No
92F5	D6	Invisible bad egg	No
92F8	72	Bad egg	No
